ensembl_gene_id	mode_plddt
YDR197W	97.04825000000001
YEL009C-A	78.44874999999999
YNL315C	96.11375
YDR512C	94.3005
YOR258W	97.74324999999999
YDR489W	90.674
YEL059C-A	81.5515
YOL103W	96.1525
YLR167W	95.902
YLR220W	96.8075
YLR455W	91.5675
YJL020C	37.12875
YKL180W	97.52275
YOR215C	96.16275000000002
YDR299W	93.809
YKL004W	97.17025
YDL015C	97.82624999999999
YDR304C	97.4375
YNL221C	93.26525000000001
YHR206W	35.23875
YOL095C	90.10624999999999
YPL244C	92.73425
YAL053W	95.26325
YDL181W	96.96675
YGR224W	92.53999999999999
YHR097C	43.594750000000005
YLR094C	37.43375
YPR141C	92.68799999999999
YGR142W	92.822
YML101C	94.53375
YFL064C	28.252000000000002
YOL063C	96.74199999999999
YNR052C	97.08125
YCR060W	93.22525
YGR186W	40.533
YNL061W	90.6115
YDR367W	96.67824999999999
YER172C	92.33699999999999
YHR005C-A	97.18975
YCR071C	97.43675
YOR389W	96.9375
Q0065	93.52349999999998
YGR181W	95.71100000000001
YLR272C	91.212
YKL143W	88.35625
YNL284C	97.03625
YLR264C-A	60.9745
YDR085C	47.57475
YIL045W	37.09625
YMR012W	92.945
YJL187C	33.175
YCR007C	90.733
YOR231W	96.50675000000001
YJR131W	97.23175
YDL097C	87.415
YHR007C	97.46475000000001
YHR214C-D	46.5925
YIL126W	90.79599999999999
YGL081W	90.82050000000001
YMR202W	98.06175
YOR021C	97.3115
YGR082W	97.2345
YPR156C	96.11725000000001
YMR083W	97.322
YPL240C	96.62049999999999
YNR040W	93.05324999999999
YPR188C	92.0315
YFL015C	52.966499999999996
YHR212W-A	96.1445
YGL028C	97.00025
YDL139C	69.5295
YJL133W	93.83924999999999
YKL062W	34.14
YFL011W	96.7015
YPL111W	97.453
YHR184W	93.135249999999985
YOR120W	98.25649999999999
YPR119W	96.93549999999999
YNL246W	97.4215
YFR017C	55.7945
YCL012C	96.73700000000001
YBR243C	97.4135
YGL021W	37.411249999999995
YDR200C	36.34625
YBR234C	97.04650000000001
YJR053W	42.728750000000005
YDR191W	97.31225
YDR451C	47.909
YGL110C	90.16425
YJR044C	85.5825
YGR167W	96.1035
YGL017W	97.48424999999999
YLR181C	95.99300000000001
YBR179C	90.368
YBR247C	96.93424999999999
YOL038W	97.72325000000001
YOR023C	38.915000000000006
YJR100C	96.07175
YOL124C	97.66525000000001
YOR212W	96.793
YDR469W	96.9965
YMR017W	93.2865
YDR470C	88.47925
YIL158W	58.24125
YML085C	94.45999999999998
YOL013W-A	50.25875
YPL192C	58.96125
YBL086C	95.9785
YDR105C	96.39675
YGR156W	95.42575
YDR483W	97.24600000000001
YKL172W	95.896
YML013W	86.382
YOL120C	97.01275
YOL120C	97.219
YER092W	89.27375
YOR181W	96.15674999999999
YDL123W	42.453500000000005
YGR197C	92.114
YIR018W	97.05175
YPL059W	97.47225
YPL218W	97.52600000000001
YBR227C	91.59525
YJR012C	53.0355
YDL199C	91.03224999999998
YIR039C	96.96175
YMR224C	92.759
YGR041W	36.0325
YKR014C	97.22999999999999
YGL079W	96.373
YLR180W	97.6695
YAL019W	32.50625
YNL121C	96.81675
YBR218C	97.083500000000015
YLR250W	97.029
YKL149C	97.02475
YBR244W	97.76775
YFL018C	97.32300000000001
YAL024C	29.140249999999998
Q0080	98.24375
YGL107C	92.55825
YMR059W	95.53524999999999
YDR505C	33.53625
YDL045W-A	93.8605
YGL168W	50.42700000000001
YMR072W	96.51325
YDL045C	97.78025
YPL264C	92.62049999999999
YBR160W	97.43075
YMR304W	93.29025
YML087C	97.18625
YMR195W	37.69525
YIL082W	87.87049999999999
YDR361C	96.98
YIL056W	28.520249999999997
YBL080C	96.87375
YIL161W	96.41
YBR083W	38.1625
YBR294W	95.74350000000001
YJR067C	92.26125
YEL032W	85.61250000000001
YKR099W	34.59625
YKL110C	92.29650000000001
YPL198W	96.958
YNR055C	95.20175
YJR146W	35.92625
YPL006W	92.35575
YHR132C	97.0565
YPR161C	96.852
YKL094W	97.58525
YPL145C	97.5095
YMR240C	91.61275
YKR094C	97.608
YKR094C	95.8045
YLR424W	86.49125
YGL228W	92.77324999999999
YNL039W	37.04375
YMR308C	97.36875
YIL119C	45.18625
YGR183C	97.309
YGL050W	97.27025
YBR091C	96.57075
YGR273C	55.88249999999999
YIL016W	97.14175
YML001W	97.30525
YDR266C	87.94075000000001
YPL092W	96.50375
YGR086C	96.59200000000001
YJR130C	96.86175
YKR058W	96.99849999999999
YKL183C-A	52.242000000000004
YLR253W	92.396000000000015
YDL242W	51.7045
YDR002W	97.29599999999999
YGL145W	93.03299999999999
YDR214W	96.3255
YBR284W	96.40950000000001
YEL040W	97.0075
YDR130C	53.559999999999995
YNR036C	96.92
YEL059W	50.95875
YOL029C	36.26875
Q0160	97.209
YDL176W	92.62500000000001
YIL144W	91.32475
YGR098C	92.871
YOL155W-A	51.654
YPR181C	97.31774999999999
YGR074W	95.94825
YBR158W	96.260249999999985
YDR358W	84.541
YLR390W-A	47.0185
YGL098W	93.442
YDR460W	81.52175
YNL304W	96.36950000000002
YOR072W	55.205
YOL161C	67.9975
YBR111W-A	96.80199999999999
YJR069C	97.46625
YER105C	92.80175000000001
YML114C	88.0025
YBL071C	45.33925
YJR120W	55.88075
YIL026C	96.64225
YJL186W	97.125
Q0070	96.86125
YJL008C	92.45125
YNL119W	93.26774999999998
YDR034W-B	81.474
YCR036W	97.7515
YNL034W	23.384500000000003
YHR025W	97.41174999999998
YJL061W	96.81200000000001
YMR319C	91.222
YOL122C	90.241
YLR233C	96.36475
YDL028C	34.0425
YNL187W	93.53125
YEL053C	97.28725
YCR063W	92.60525000000001
YOR252W	93.689
YAL034W-A	95.49125
YEL046C	97.31450000000001
YOR157C	97.36449999999999
YNL310C	94.75125
YGL096W	95.7115
YGR240C-A	45.4995
YCL042W	41.786249999999995
YDR061W	92.57475
YER137C	87.51375
YDR060W	90.072
YJR085C	55.913250000000005
YHR055C	71.70175
YHR055C	63.25625
YPR171W	38.713
YHR073W	97.01675
YPR122W	89.17375
YGR172C	90.48175
YJR040W	95.93525
YBR229C	97.023
YDR169C-A	58.71825
YDR363W	88.97999999999999
YKR052C	89.89274999999998
YPL091W	97.18900000000001
YKL157W	97.031
YPL137C	96.27575
YDR422C	33.535
YOL107W	96.11325000000001
YDR119W	91.23150000000001
YER013W	92.4455
YHL015W-A	94.997
YLR117C	89.235
YJL189W	95.154
YOR274W	97.13274999999999
YNL277W	97.0405
YAL064W-B	35.69125
YDR097C	92.95525
YIL163C	56.61525
YAL018C	89.17875000000001
YBR042C	96.39
YKL068W-A	51.64825
YKR062W	73.87625
YNL126W	85.76374999999999
YKL091C	97.47200000000001
YKR073C	37.10525
YJR039W	90.72475
Q0142	96.00975
YGR194C	97.29249999999999
YML075C	96.88
YHR064C	97.33275
YMR075W	32.34875
YKR087C	96.3825
YBR150C	90.83324999999998
YOR343C	32.779250000000005
YDR042C	34.5935
YGL026C	97.49074999999999
YNL210W	93.82475000000002
YNR041C	96.828
YML129C	96.97075000000001
YGL213C	97.49074999999999
YHL041W	54.580000000000005
YLR110C	38.649
YOR093C	92.61525
Q0275	97.70425
YGL248W	97.64475
YNL193W	96.93675
YNL301C	97.01275
YNL301C	97.219
YDL160C	97.01599999999999
YGL075C	83.26749999999998
YPL014W	39.25125
YHR143W	37.050000000000004
YGL256W	97.70125000000002
YDR425W	96.00450000000001
YOR381W-A	93.08224999999999
YBR298C	95.77025
YEL036C	96.99925
YBR143C	87.10624999999999
YML073C	96.97075
YMR149W	96.21275
YNL263C	89.6615
YAL037C-A	86.031
YIL139C	92.90400000000002
YLR072W	92.92099999999999
YOL065C	97.26174999999999
YNL059C	96.32325
YOR092W	95.8185
YMR233W	91.15
YDR228C	96.20400000000001
YGL012W	96.99225000000001
YPL164C	92.40250000000002
YPL163C	27.783749999999998
YLR069C	91.99775
YLR403W	39.552
YOR207C	92.3765
YKL070W	93.424
YPR069C	97.75425000000001
YPL038W-A	58.4105
YDR319C	97.14025000000001
YJL009W	47.92099999999999
YDR471W	97.49549999999999
YLR008C	95.78675
YNL044W	96.00825
YER094C	97.91425
YBR014C	97.2335
YDR089W	83.75875
YMR048W	92.06925000000001
YGL082W	96.49225
YLR231C	98.44225
YOR365C	92.429
YML030W	56.6755
YBR259W	86.8775
YJR005W	91.05449999999999
YMR118C	97.346
YOL005C	97.44975
YOL020W	92.552
YER038C	91.83975
YKR038C	97.72524999999999
YKR048C	96.89725
YLR264W	96.92875000000001
YIL068C	88.0855
YPR072W	96.83274999999999
YJL006C	97.25025
YKL096W-A	48.951750000000004
YGR161C	47.62075
YIL065C	97.091
YBR060C	88.71775
YFR036W	96.47175
YKL014C	86.01675
YOL053W	83.815
YDR275W	51.4735
YJR150C	33.5325
YPR067W	91.833
YCR025C	52.02375
YPL175W	97.15050000000001
YIL098C	86.91275
YLR164W	94.78475
YHL047C	92.53925
YHR175W-A	73.6205
YLR079W	44.205749999999995
YCR069W	97.152
YOL117W	90.924
YHR003C	97.179
YLR103C	92.726
YCR041W	48.472
YDR043C	32.45
YLR170C	93.35225
YNL026W	96.60925
YLR228C	32.74625
YPL088W	97.99625
YNL067W	96.901
YFR006W	97.14425
YLL036C	96.59899999999999
YJR098C	96.803
YJL103C	33.706250000000004
YDR129C	96.82975
YIL009W	97.668
YJL156C	96.60175000000001
YBR180W	96.494
YBL034C	88.33500000000001
YKR082W	87.16375
YHL032C	97.11
YHR154W	96.93475000000001
YNL104C	97.3175
YDL066W	97.36925000000001
YOR038C	92.22425000000001
YGR274C	96.56275000000001
YBR212W	91.603999999999985
YOR303W	97.13624999999999
YDR302W	96.288
YIR021W-A	53.5145
YOR137C	96.9085
YOL034W	88.315
YOR052C	93.5025
YDR239C	42.071
YDR539W	98.10025
YBR071W	52.72225
YDL125C	97.60900000000001
YPL125W	94.15424999999999
YPL090C	97.02025
YPL090C	97.0565
YPR120C	97.07625
YLR411W	85.21175000000001
YMR260C	94.6135
YBL074C	97.19024999999999
YBL107C	94.865
YBR097W	87.64750000000001
YDR493W	96.14725
YPR198W	96.1825
YLR056W	97.02324999999999
YJL185C	35.441
YOR190W	97.19524999999999
YGR031C-A	27.08
YLR429W	96.92500000000001
YNL169C	91.70724999999999
YBR136W	89.405
YNL268W	92.8885
YPR053C	40.86875
YKR045C	52.68675
Q0010	72.97874999999999
YPR106W	96.63125
YDR101C	95.2485
YKL018C-A	75.47175
YDR182W-A	64.1575
YEL034W	93.63749999999999
YHR031C	91.7525
YKL126W	92.96074999999999
YLL060C	97.242
YDR212W	92.20875
YNL162W	95.69024999999999
YNL162W	95.459
YER144C	96.80499999999999
YGL037C	98.75274999999999
YBR039W	96.79000000000002
YDR476C	96.987
YIL044C	97.342
YKR072C	96.86925
YPL250C	52.53625
YBL089W	96.34925
YCR020C-A	97.4745
YDL131W	97.1985
YPL051W	97.5295
YER069W	96.8085
YAL048C	92.7395
YDR458C	91.76175
YJR138W	90.6415
YJL108C	92.86675000000001
YPR013C	33.77875
YOL039W	90.7175
YDR081C	91.5575
YPL121C	95.76950000000001
YNL257C	88.96625
YBL067C	96.75475
YKL074C	90.79525000000001
YLR310C	24.554000000000002
YPR068C	97.16149999999999
YNL229C	97.04849999999999
YOR349W	94.80550000000001
YBR270C	38.576499999999996
YGL252C	96.89025000000001
YML056C	97.72475
YBR087W	92.9265
YKL087C	96.034
YOL090W	88.79625
YOR271C	86.331
YOR173W	96.91675000000001
YFR021W	96.8495
YGL250W	91.7405
YPR160W-A	92.42824999999999
YPR202W	88.67625000000001
YML064C	97.2415
YGR260W	91.82749999999999
YPL270W	91.96574999999999
YIR004W	96.78175
YLR342W	91.72775
YGR159C	42.19125
YDR113C	46.3205
YDR168W	96.165
YAL025C	92.1115
YIL092W	27.214750000000002
YGR006W	95.63974999999999
YOR106W	76.58175
YAR064W	44.784499999999994
YDR520C	96.17125
YML132W	92.54374999999999
YML132W	92.7155
YPL248C	92.555
YBR026C	97.243
YOR108W	97.61550000000001
YKL018W	97.55250000000001
YDR307W	93.276
YER161C	54.84
YGL121C	92.19525
YLR017W	97.0915
YJR079W	41.533
YBR197C	58.04275
YGL040C	97.91225
YML113W	48.125
YKL135C	90.57225000000001
YJR049C	96.77875
YAL031C	91.65075000000002
YER131W	96.47275
YGR130C	95.76150000000001
YKL112W	40.130250000000004
YBR027C	52.07
YHL042W	92.158
YNL042W-B	33.76375
YOR059C	97.03325
YIL136W	47.203
YER027C	37.81
YBR177C	97.30425000000001
YHR022C-A	79.07375000000002
YML058W-A	43.51525
YDR265W	95.01174999999999
YIR022W	96.63775000000001
YOL149W	96.7275
Q0255	96.963
YIL002W-A	97.5265
YPR058W	94.7005
YDL076C	92.58675000000001
YDL006W	97.51825
YBR176W	97.4325
YPL004C	96.73625
YNL248C	93.50075
YGR021W	93.10275000000001
YKR085C	96.87774999999999
YLR304C	97.31025
YJR008W	97.79650000000001
YKR102W	24.9245
YPR110C	97.0955
YKL217W	96.26625
YNR045W	84.01875
YMR136W	43.23725
YML091C	87.28375
YAL063C-A	58.53125
YBR230W-A	94.61925
YNR051C	97.1125
YGR097W	26.106500000000004
YLL052C	84.29874999999998
YMR199W	92.26125
YOR295W	90.92749999999998
YIL133C	97.11500000000001
YDL086W	98.40324999999999
YGL170C	32
YHR106W	97.35325
YCR092C	92.11675000000001
YHR186C	90.1855
YDR238C	92.2
YMR286W	98.0675
YFL034W	35.58
YGL166W	51.9885
YKR044W	96.8425
YGL104C	97.1565
YHL029C	92.87525
YDR077W	39.916250000000005
YDR381C-A	53.259750000000004
YHR048W	96.57
YJR002W	92.49849999999999
YGR149W	96.35974999999999
YJR145C	96.93075
YJR145C	96.93074999999999
YBR090C	61.77075000000001
YIL123W	97.10325
YHR039C-A	96.80025
YKR080W	97.50925
YNL190W	70.30625
YOR132W	96.7315
YOR216C	96.7
YBL071C-B	94.49900000000001
YHR073W-A	56.9095
YPL042C	96.94825
YNL194C	93.02675
YKL065W-A	52.15125
YPR149W	96.814
YIR001C	95.4755
YJR048W	97.69775000000001
YDL083C	97.29724999999999
YDL083C	97.22200000000001
YHR035W	93.77175
YOR099W	97.4725
YPL172C	96.98375000000001
YPR009W	94.38674999999999
YDR036C	97.18775
YOR001W	96.94775
YLR027C	97.85275000000001
YDR057W	91.2875
YCR005C	97.21000000000001
YBR044C	92.92224999999999
YLR214W	93.64525
YMR025W	70.9645
YGR195W	95.56700000000001
YER002W	95.77775
YAL023C	96.87499999999999
YPL039W	91.92474999999999
YDR513W	97.6685
YIL153W	97.25075000000001
YPR051W	97.37475
YCL034W	92.23675
YKR068C	97.403
YAL062W	97.72575
YDR487C	98.11025000000001
YML127W	97.00050000000002
YNL080C	74.4015
YCL026C-B	98.36975000000001
YDR066C	95.74525
YPR134W	90.53925
YIR002C	92.31649999999999
YKR027W	96.92875
YBL068W	97.13974999999999
YLL062C	97.6945
YML005W	97.001
YGR250C	27.786500000000004
YLR378C	82.75625000000001
YJR009C	98.686
YGL155W	97.15950000000001
YGL216W	87.6225
YOR009W	37.099
YCR020W-B	88.92499999999998
YJL173C	91.96975
YKL081W	97.1265
YPR118W	97.8065
YNR064C	97.62875
YLR023C	96.719
YBR216C	95.721
YKR022C	44.774249999999995
YLR425W	85.425
YMR160W	96.93025
YDR352W	88.04750000000001
YJR014W	82.04374999999999
YOR204W	92.8775
YFL024C	96.3155
YOR209C	97.65625
YDR278C	40.12325
YIL108W	97.03875
YHR165C	91.84400000000001
YNL145W	45.5025
YNR068C	92.66675
YHL006C	92.4985
YGR029W	97.3225
YHL025W	89.52625
YGL125W	97.679
YJR135W-A	97.3605
YGR038W	97.108
YGR008C	82.84949999999999
YPR019W	89.946
YEL062W	92.063
YNL323W	96.66900000000001
YNL003C	91.0515
YCR094W	96.906
YJR045C	96.86675
YPL213W	86.42499999999998
YBR271W	96.90375
YDR079C-A	97.2795
YNL199C	37.59625
YHR172W	83.07374999999999
YNL048W	97.103999999999985
YDR204W	96.66275
YHR002W	95.95775
YJL176C	35.47
YJL193W	95.929
YOR284W	53.710750000000004
YHR016C	92.18325000000002
YFL013C	92.1285
YJR128W	29.04525
YPR121W	97.2185
YER142C	97.00274999999999
YGR248W	98.07225
YPL054W	45.85275
YIL067C	96.76825000000001
YDL024C	97.26875
YGL094C	93.2475
YGR131W	96.4855
YKL198C	96.82975
YCL028W	39.681
YOR036W	94.168
YLR073C	91.61675000000001
YER035W	65.27600000000001
YBR084W	97.07124999999999
YHR079C	92.97749999999999
YHR169W	97.524
YNL072W	97.02924999999999
YAL026C	96.52275
YAL014C	91.93374999999999
YGR163W	89.267
YHR054C	31.98975
YPL123C	96.98774999999998
YDR109C	96.94325
YJL159W	96.602
YIR019C	27.396250000000002
YOR154W	94.85825000000001
YFL046W	96.65075
YDR466W	36.519
YLL008W	92.3565
YMR096W	97.6735
YLL063C	97.03
YLR449W	92.337
YBR065C	90.7745
YNL224C	38.7255
YGR125W	88.18875
YOR048C	96.1455
YPL144W	95.10775000000001
YBR245C	88.48
YKR007W	95.995
YML133C	88.20750000000001
YOL073C	89.49099999999999
YPR036W-A	67.47125
YLL046C	92.29175000000001
YMR246W	97.56825
YOL152W	93.184
YDR427W	79.77900000000001
YER145C	83.26650000000001
YDL044C	84.20275000000001
YJL030W	97.128
YLR089C	97.07625
YJL047C	90.59674999999999
YOL101C	96.41575
YOR085W	95.28050000000002
YDL079C	97.01075
YBR085W	97.7485
YER176W	96.51875
YJL194W	85.56824999999999
YPL140C	96.3015
YOR227W	96.344
YER071C	93.55474999999998
YGR279C	97.024
YPL202C	40.9965
YGL022W	95.39999999999999
YCL029C	96.26749999999998
YMR120C	97.64574999999999
YMR052W	92.21475
YOR159C	94.45425
YLR020C	97.009
YML100W-A	63.4795
YBR059C	33.4725
YML049C	92.47925000000001
YKR078W	90.16199999999999
YOR372C	44.5365
YGR271W	90.77250000000001
YNR032W	97.18624999999999
YGL025C	42.153999999999996
YLR190W	48.42225
YIL134W	93.63575
YLR045C	91.9795
YLR285W	97.39399999999999
YDR377W	97.23175
YJR108W	38.33125
YKR001C	92.93325
YAR035W	97.26400000000001
YHR065C	96.55975
YBR068C	92.23499999999999
YMR065W	78.98849999999999
YBR285W	50.0535
YOR112W	96.78275
YMR098C	77.88
YCR086W	96.29575
YMR302C	91.06625
YHR088W	93.31075
YGL176C	82.712
YDR219C	41.2615
YFR014C	96.8665
YGR031W	97.0745
YER150W	39.30875
YBR041W	97.53875
YLR276C	91.83525000000002
YDR416W	84.929
YBR252W	97.29525
YOR387C	43.53575
YLR346C	51.908500000000004
YER177W	97.446
YKR025W	80.25025000000001
YBL082C	97.26925
YBL002W	96.91675
YOR229W	95.97149999999999
YML060W	97.06925
YDR365C	87.75
YLR156W	41.9015
YLR156W	49.689750000000004
YLR156W	44.4375
YNL206C	96.33225
YGR025W	53.1
YPL045W	94.39325
YGL113W	92.50025
YMR080C	96.7885
YBL098W	97.62975
YMR156C	97.63825
YDL233W	97.07874999999999
YPL267W	83.207
YGR188C	91.69925
YLR135W	96.70525
YNR062C	89.97875
YIL159W	84.51425
YGL162W	92.30675
YPL133C	96.69200000000001
YKL124W	92.62475
YLR261C	58.875
YCR006C	48.16
YMR294W	95.056
YOR068C	36.495
YNL273W	90.22425000000001
YIL011W	38.37875
YOR376W-A	86.83500000000001
YCR083W	97.61874999999999
YGL084C	96.8565
YCL039W	92.55675
YFL041W-A	78.74375
YDR287W	97.74425
YFR055W	98.04750000000001
YFR013W	93.03075
YOR342C	93.80224999999999
YER123W	97.0335
YBR117C	97.91775000000001
YLR077W	97.14375
YHR093W	28.515
YEL018W	85.60249999999999
YKR095W	84.8
YOR251C	98.1165
YBR214W	92.94675000000001
YDR448W	96.26575
YPL263C	96.99275
YDR180W	88.73125
YER116C	51.8005
YPL097W	96.90675
YOR130C	86.54374999999999
YGL196W	97.69649999999999
YCL037C	44.05
YDR294C	97.27449999999999
YMR167W	91.49950000000001
YNL213C	95.87
YBR169C	97.3655
YNL055C	97.6565
YDR198C	97.5235
YKL129C	91.26925
YER043C	97.19749999999999
YGR230W	78.49350000000001
YGR084C	96.84799999999998
YKL100C	91.83325
YIL110W	97.05025
YOR119C	95.19525
YAL010C	96.0225
YGL222C	50.244749999999996
YJL199C	95.75524999999999
YHL036W	89.09
YKL041W	93.96025
YLR144C	96.9355
YIL131C	93.34074999999999
YHR100C	97.35624999999999
YNR013C	91.94375
YLR414C	96.65725
YJL216C	97.42125
YHR105W	96.05324999999999
YLR030W	38.29925
YMR242W-A	61.2375
YOR008C	96.46575
YDL119C	96.219
YHR056C	87.34625
YAL042W	93.2215
YFR049W	88.90975
YMR079W	97.59475
YOL011W	97.00274999999999
YNL269W	33.8545
YKL221W	96.32175
YBR207W	84.05825
YBR155W	97.20325
YGR166W	90.86075000000001
YDR501W	90.409
YKR074W	97.46775
YFL050C	32.65875
YDL214C	28.37125
YEL004W	92.82225000000001
YER141W	97.03174999999999
YHR135C	96.9525
YKL138C	97.54875000000001
YJL011C	83.45775
YAL038W	98.17725
YGR152C	97.107
YOR202W	97.79874999999998
YKL063C	55.65575
YOR266W	91.30249999999998
YPR124W	40.354749999999996
YDR264C	96.81649999999999
YIL128W	96.46200000000002
YOR140W	36.71625
YDR343C	92.702
YNL041C	80.90725
YPR157W	97.06775
YJR060W	96.87275
YAR003W	96.0975
YGL210W	97.06225
YJR119C	97.03875
YDR373W	91.11175
YPR004C	97.1645
YPR080W	96.87450000000001
YOR004W	96.59275
YPL162C	92.056
YBL106C	92.97225
YPL200W	94.6075
YPR057W	91.67625000000001
YBR237W	96.79050000000001
YIL064W	97.143
YMR275C	92.2605
YDR354W	97.4195
YNL234W	33.417500000000004
YOR308C	87.8725
YDR246W	92.07900000000001
YMR100W	96.66675
YPR100W	97.10525000000001
YDR428C	97.94475
YJR092W	34.93
YIL071C	93.52499999999999
YJL051W	33.405
YHR180W	25.50125
YOR032C	42.909000000000006
YLR301W	98.65899999999999
YCL004W	97.188
YDR157W	51.19825
YDR316W	96.96825000000001
YGR157W	85.173
YNL165W	96.85075
YPR033C	97.08000000000001
YDL142C	93.85275
YNL116W	96.22075
YKL024C	97.38300000000001
YLR427W	91.87075
YGL240W	97.219
YPR174C	57.011250000000004
YNL008C	82.10274999999999
YGR085C	93.34725
YJR115W	40.57875
YLR200W	97.06325
YPR151C	52.42625
YDR253C	81.69125
YDL112W	89.615
