uniprot	perc
P35180	0.4972677595628415
P35181	0.0
P35182	0.03202846975088968
P35187	0.5141672425708362
P35189	0.2827868852459016
P35191	0.4050880626223092
P35192	0.30455635491606714
P35193	0.2433734939759036
P35194	0.02286401925391095
P35196	0.06643356643356643
P35197	0.6420454545454546
P35200	0.0
P35201	0.7377049180327869
P35203	0.1506276150627615
P35206	0.23170731707317074
P35207	0.2198912198912199
P35208	0.434375
P35688	0.09341199606686332
P35691	0.059880239520958084
P35718	0.32547169811320753
P35728	0.671201814058957
P35729	0.003857280617164899
P35732	0.8604336043360433
P35734	0.7568493150684932
P35817	0.6720116618075802
P35843	0.24193548387096775
P35844	0.0
P35845	0.32154882154882153
P35997	0.0
P35999	0.0
P36000	0.04269972451790634
P36003	0.5075431034482759
P36005	0.07621247113163972
P36006	0.324685534591195
P36007	0.0
P36009	0.10204081632653061
P36010	0.026143790849673203
P36012	0.5589519650655022
P36013	0.22720478325859492
P36014	0.0
P36015	0.0
P36016	0.08399545970488081
P36017	0.2857142857142857
P36018	0.4230769230769231
P36022	0.01857282502443793
P36024	0.6227758007117438
P36027	0.6462765957446809
P36033	0.011251758087201125
P36035	0.18831168831168832
P36037	0.06293706293706294
P36041	0.9098101265822784
P36046	0.7990074441687345
P36047	0.10946745562130178
P36048	0.15178571428571427
P36049	0.8969555035128806
P36051	0.06311207834602829
P36056	0.09076433121019108
P36057	0.004098360655737705
P36060	0.0
P36068	0.028455284552845527
P36075	0.16027088036117382
P36076	0.6427320490367776
P36077	0.28346456692913385
P36080	0.988479262672811
P36081	0.32142857142857145
P36084	0.3757115749525617
P36088	0.022222222222222223
P36091	0.1091314031180401
P36094	0.7933884297520661
P36095	0.6428571428571429
P36096	0.017150395778364115
P36100	0.5892116182572614
P36102	0.15169366715758467
P36104	0.0
P36105	0.0
P36107	0.057356608478802994
P36108	0.9913793103448276
P36112	0.08333333333333333
P36113	0.0
P36116	0.6097560975609756
P36117	0.47650273224043715
P36119	0.7981132075471699
P36122	0.05359477124183006
P36123	0.494675701839303
P36124	0.4340878828229028
P36126	0.30005941770647654
P36130	0.1181959564541213
P36131	0.06440677966101695
P36132	0.0
P36135	0.20273972602739726
P36136	0.06273062730627306
P36143	0.5194805194805194
P36146	0.1593625498007968
P36148	0.1816958277254374
P36149	0.0
P36152	0.35344827586206895
P36156	0.032432432432432434
P36160	0.3313953488372093
P36161	0.0
P36162	0.5488721804511278
P36163	0.0
P36165	0.3637362637362637
P36170	0.525235243798118
P36421	0.19289340101522842
P36531	0.6779661016949152
P36775	0.2780229479258605
P37012	0.08611599297012303
P37020	0.04749679075738126
P37254	0.0
P37292	0.05918367346938776
P37296	0.15955056179775282
P37297	0.005263157894736842
P37298	0.3149171270718232
P37299	0.2077922077922078
P37303	0.015503875968992248
P37366	0.4300254452926209
P37370	0.99265605875153
P37838	0.47007299270072994
P38009	0.0
P38011	0.0
P38013	0.0
P38041	0.7010204081632653
P38042	0.26649076517150394
P38063	0.006134969325153374
P38069	0.06700167504187604
P38070	0.2019047619047619
P38071	0.0
P38074	0.08908045977011494
P38075	0.23684210526315788
P38077	0.0
P38080	0.6588447653429603
P38084	0.20032840722495895
P38085	0.22294022617124395
P38086	0.21189979123173278
P38088	0.1681159420289855
P38109	0.0
P38110	0.0046645138141370645
P38111	0.0
P38112	0.31565329883570503
P38115	0.005813953488372093
P38116	0.0
P38121	0.24680851063829787
P38123	0.0
P38125	0.28496503496503495
P38128	0.7477876106194691
P38129	0.3609022556390977
P38130	0.009900990099009901
P38132	0.046153846153846156
P38137	0.15101289134438306
P38138	0.0
P38139	0.021333333333333333
P38140	0.21739130434782608
P38143	0.0
P38144	0.30823737821080605
P38146	0.0
P38147	0.0
P38149	0.0
P38153	0.09730848861283643
P38165	0.8168724279835391
P38167	0.5792300805729633
P38169	0.0
P38170	0.5610079575596817
P38174	0.3254156769596199
P38181	0.10053262316910785
P38182	0.02564102564102564
P38198	0.26305353602115006
P38199	0.2887139107611549
P38203	0.0
P38205	0.19298245614035087
P38207	0.09807692307692308
P38208	0.0
P38211	0.018475750577367205
P38212	0.9530516431924883
P38217	0.06318082788671024
P38221	0.12910284463894967
P38225	0.0029895366218236174
P38227	0.33236574746008707
P38228	0.0
P38236	0.587431693989071
P38237	0.15620998719590268
P38238	0.13225806451612904
P38242	0.0
P38244	0.14856557377049182
P38247	0.0
P38248	0.16083916083916083
P38249	0.36099585062240663
P38250	0.386892177589852
P38251	0.0
P38255	0.48604651162790696
P38257	0.23444283646888567
P38261	0.3652058432934927
P38262	0.09906542056074766
P38263	0.30386740331491713
P38264	0.2872340425531915
P38265	0.0
P38266	1.0
P38270	0.08430232558139535
P38272	0.5105882352941177
P38273	0.1690340909090909
P38274	0.1293833131801693
P38279	0.010135135135135136
P38283	0.8624641833810889
P38285	0.17304189435336975
P38286	0.03170028818443804
P38287	0.2047872340425532
P38289	0.015384615384615385
P38291	0.12857142857142856
P38295	0.05321507760532151
P38297	0.14502923976608187
P38298	0.006329113924050633
P38301	0.19642857142857142
P38304	0.273542600896861
P38307	0.009478672985781991
P38310	0.3978494623655914
P38313	0.345679012345679
P38316	0.6075268817204301
P38319	0.10110294117647059
P38323	0.11923076923076924
P38324	0.006578947368421052
P38328	0.052083333333333336
P38329	0.14464285714285716
P38332	0.0
P38333	0.4389233954451346
P38334	0.05142857142857143
P38336	0.007168458781362007
P38339	0.2927927927927928
P38340	0.1896551724137931
P38341	0.03773584905660377
P38342	0.03125
P38344	0.4402035623409669
P38345	0.9710144927536232
P38348	0.0
P38351	0.26292134831460673
P38352	0.3704866562009419
P38353	0.014285714285714285
P38356	0.719626168224299
P38360	0.12417763157894737
P38361	0.12195121951219512
P38426	0.23055028462998103
P38427	0.3214936247723133
P38428	0.6798029556650246
P38429	0.5472636815920398
P38431	0.28888888888888886
P38439	0.7650862068965517
P38523	0.6798245614035088
P38555	0.2242152466367713
P38590	0.6952965235173824
P38604	0.08618331053351573
P38615	0.024324324324324326
P38623	0.460655737704918
P38624	0.0
P38626	0.0
P38627	0.005190311418685121
P38628	0.0
P38629	0.07647058823529412
P38630	0.32636469221835074
P38631	0.1162046908315565
P38632	0.0
P38633	0.1732283464566929
P38634	1.0
P38636	0.0
P38637	0.3510971786833856
P38688	0.140625
P38689	0.0
P38691	0.7288629737609329
P38692	0.6166666666666667
P38695	0.24493243243243243
P38696	0.0
P38697	0.0038240917782026767
P38700	0.3421487603305785
P38701	0.7024793388429752
P38703	0.22627737226277372
P38704	0.46395563770794823
P38710	0.0
P38711	0.0
P38712	0.25748502994011974
P38713	0.464859437751004
P38715	0.0
P38717	0.01871440195280716
P38719	0.1531322505800464
P38720	0.05112474437627812
P38731	0.09409888357256778
P38736	0.42152466367713004
P38741	0.6690042075736325
P38742	0.4677137870855148
P38753	0.6106194690265486
P38754	0.0
P38755	0.16018306636155608
P38757	0.3811659192825112
P38758	0.19694072657743786
P38759	0.41843971631205673
P38764	0.22255790533736153
P38766	0.313969571230982
P38768	0.31976744186046513
P38770	0.6794055201698513
P38778	0.28415300546448086
P38779	0.31648936170212766
P38781	0.21857304643261607
P38782	0.34576271186440677
P38785	0.8121019108280255
P38786	0.17406143344709898
P38788	0.08550185873605948
P38792	0.3816155988857939
P38793	0.10420841683366733
P38797	0.0
P38800	0.5970260223048327
P38801	0.5543478260869565
P38803	0.1347305389221557
P38805	0.4271186440677966
P38806	0.5
P38810	0.15177610333692143
P38811	0.03498931623931624
P38815	0.3177570093457944
P38817	0.3145299145299145
P38820	0.08181818181818182
P38821	0.0
P38822	0.2559241706161137
P38823	0.3798076923076923
P38825	0.14553990610328638
P38826	0.3839080459770115
P38827	0.3685185185185185
P38830	0.30462519936204147
P38836	0.0
P38838	0.26765799256505574
P38840	0.0
P38843	0.0
P38844	0.6123076923076923
P38850	0.3149532710280374
P38853	0.5094501718213058
P38855	0.3250883392226148
P38856	0.5604395604395604
P38857	0.046511627906976744
P38859	0.24704336399474375
P38861	0.18146718146718147
P38862	0.01746031746031746
P38863	0.001215066828675577
P38869	0.14473684210526316
P38873	0.24084778420038536
P38874	0.12297734627831715
P38875	0.0
P38878	0.11151079136690648
P38879	0.45977011494252873
P38881	0.5482866043613707
P38882	0.19130434782608696
P38883	0.1874180865006553
P38886	0.31343283582089554
P38888	0.007537688442211055
P38889	0.5128617363344051
P38890	0.2376425855513308
P38891	0.027989821882951654
P38894	0.6316279069767442
P38902	0.0
P38903	0.44517833553500663
P38907	0.13537117903930132
P38910	0.0
P38911	0.7785888077858881
P38912	0.5947712418300654
P38915	0.3704318936877076
P38920	0.16644993498049415
P38922	0.566079295154185
P38925	0.3130434782608696
P38927	0.0
P38928	0.44349939246658565
P38929	0.06564364876385337
P38930	0.08527131782945736
P38931	0.34788732394366195
P38932	0.0
P38934	0.5170212765957447
P38953	0.0024630541871921183
P38954	0.23719165085388993
P38956	0.3254437869822485
P38959	0.11794354838709678
P38960	0.0
P38961	0.31887755102040816
P38967	0.10304054054054054
P38968	0.4257659073055774
P38970	0.5590643274853802
P38987	0.3469387755102041
P38989	0.352991452991453
P38990	0.647985989492119
P38991	0.22888283378746593
P38992	0.02865329512893983
P38993	0.09433962264150944
P38994	0.4711168164313222
P38995	0.025896414342629483
P38996	0.7817955112219451
P38998	0.0
P39001	0.9665071770334929
P39002	0.0345821325648415
P39003	0.1736842105263158
P39004	0.18947368421052632
P39006	0.144
P39007	0.033426183844011144
P39008	0.34872979214780603
P39009	0.10136452241715399
P39010	0.18717277486910994
P39011	0.0
P39012	0.1465798045602606
P39013	0.36962750716332377
P39014	0.23125
P39015	1.0
P39016	0.5005820721769499
P39073	0.3837837837837838
P39081	0.2476038338658147
P39083	0.6305858987090367
P39104	0.3799249530956848
P39105	0.0
P39107	0.035443037974683546
P39108	0.0
P39109	0.05478547854785479
P39111	0.0
P39112	0.07739938080495357
P39515	0.11392405063291139
P39516	0.47101449275362317
P39517	0.2450592885375494
P39518	0.0
P39520	0.9078341013824884
P39521	0.7264957264957265
P39522	0.11623931623931624
P39524	0.17269372693726937
P39531	0.06547619047619048
P39533	0.11026615969581749
P39538	0.23923444976076555
P39540	0.05161290322580645
P39552	0.25213675213675213
P39676	0.0
P39678	0.31092436974789917
P39683	0.08391608391608392
P39685	0.08376963350785341
P39702	0.047880690737833596
P39704	0.17209302325581396
P39705	0.862708719851577
P39706	0.1643192488262911
P39707	0.0
P39714	0.013089005235602094
P39717	0.19204545454545455
P39719	0.2567049808429119
P39720	0.2110792741165234
P39722	0.004531722054380665
P39723	0.3279742765273312
P39726	0.5235294117647059
P39727	0.13493975903614458
P39729	0.005420054200542005
P39730	0.4161676646706587
P39731	0.07958477508650519
P39742	0.0
P39743	0.5705394190871369
P39744	0.36619718309859156
P39875	0.3974358974358974
P39904	0.0405616224648986
P39923	0.33170731707317075
P39925	0.18922470433639949
P39926	0.5559322033898305
P39928	0.3549180327868853
P39929	0.7083333333333334
P39935	0.7037815126050421
P39936	0.6849015317286652
P39940	0.41409147095179233
P39943	0.8274111675126904
P39946	0.004048582995951417
P39952	0.236318407960199
P39956	0.5540201005025126
P39958	0.019955654101995565
P39960	0.2930318412551915
P39962	0.3549618320610687
P39966	0.2543103448275862
P39968	0.1453287197231834
P39969	0.7557692307692307
P39976	0.0020161290322580645
P39979	0.11801242236024845
P39984	0.19950124688279303
P39985	0.15362035225048923
P39986	0.1325102880658436
P39990	0.015873015873015872
P39993	0.09595613433858807
P39995	0.2616487455197133
P39997	0.06490872210953347
P39998	0.4646098003629764
P40009	0.1746031746031746
P40010	0.2846153846153846
P40011	0.0
P40013	0.45348837209302323
P40014	0.5248868778280543
P40015	0.05660377358490566
P40016	0.13766730401529637
P40018	0.5612244897959183
P40021	0.9637546468401487
P40024	0.11147540983606558
P40028	0.35968379446640314
P40032	0.07919254658385093
P40034	0.11991869918699187
P40046	0.11627906976744186
P40047	0.0
P40048	0.2413793103448276
P40054	0.03624733475479744
P40055	0.36101083032490977
P40056	0.49473684210526314
P40059	0.9074626865671642
P40061	0.17622377622377622
P40063	0.9471153846153846
P40064	0.08914450035945364
P40065	0.3344370860927152
P40066	0.04657534246575343
P40069	0.016172506738544475
P40070	0.6203208556149733
P40072	0.7299270072992701
P40073	0.46866485013623976
P40075	0.4672131147540984
P40078	0.5632183908045977
P40084	0.0
P40086	0.0
P40087	0.3014018691588785
P40089	0.0
P40090	0.0
P40091	0.48095238095238096
P40094	0.07365792759051186
P40096	0.528169014084507
P40106	0.108
P40107	0.0830860534124629
P40150	0.1566068515497553
P40151	0.18228279386712096
P40152	0.04294478527607362
P40160	0.33647058823529413
P40161	0.3868131868131868
P40164	0.19696969696969696
P40167	0.4463087248322148
P40186	0.21052631578947367
P40202	0.0
P40204	0.0
P40208	0.1912087912087912
P40215	0.005357142857142857
P40217	0.01440922190201729
P40218	0.529126213592233
P40219	0.722972972972973
P40302	0.0
P40303	0.23622047244094488
P40308	0.08566978193146417
P40316	0.9115281501340483
P40318	0.28582259287338896
P40319	0.12173913043478261
P40327	0.16018306636155608
P40335	0.22163588390501318
P40339	0.0
P40340	0.4706308919506889
P40341	0.2690909090909091
P40343	0.5209003215434084
P40344	0.22580645161290322
P40345	0.14069591527987896
P40348	0.036827195467422094
P40352	0.42764976958525347
P40353	0.022857142857142857
P40356	0.5969773299748111
P40357	1.0
P40358	0.23875968992248062
P40359	0.06103286384976526
P40360	0.0
P40362	0.3434343434343434
P40367	0.03614457831325301
P40368	0.004207573632538569
P40395	0.000946969696969697
P40414	1.0
P40416	0.0
P40422	0.0
P40438	0.08327953518398967
P40450	0.28654545454545455
P40453	0.37815126050420167
P40454	0.19592875318066158
P40457	0.22096486003573557
P40458	0.44801512287334594
P40460	0.24167872648335745
P40462	0.03699788583509514
P40465	0.0
P40466	0.41735537190082644
P40469	0.006782945736434108
P40471	0.10437710437710437
P40472	0.40756302521008403
P40477	0.5178082191780822
P40479	0.22488038277511962
P40482	0.20518358531317496
P40484	0.40764331210191085
P40485	0.30612244897959184
P40487	0.14352941176470588
P40489	0.4775888717156105
P40492	0.029069767441860465
P40494	0.5419753086419753
P40495	0.0
P40498	0.24271844660194175
P40501	0.21224489795918366
P40505	0.6483180428134556
P40506	0.12876712328767123
P40507	0.5083333333333333
P40509	0.0
P40510	0.08102345415778252
P40515	0.0
P40526	0.015810276679841896
P40527	0.13814074717636837
P40530	0.02030456852791878
P40535	0.8722316865417377
P40537	0.5473887814313346
P40540	0.0
P40541	0.19391304347826088
P40543	0.14285714285714285
P40547	0.0988056460369164
P40548	0.3018867924528302
P40553	0.3674418604651163
P40554	0.0
P40556	0.0
P40557	0.02710413694721826
P40558	0.06825938566552901
P40559	0.09302325581395349
P40562	0.1500503524672709
P40563	1.0
P40564	0.6064814814814815
P40565	0.0
P40568	0.6336805555555556
P40571	0.16666666666666666
P40573	0.6524064171122995
P40577	0.7472826086956522
P40581	0.0
P40693	0.40372670807453415
P40825	0.059003051881993895
P40850	0.14457831325301204
P40851	0.0074503311258278145
P40857	0.013824884792626729
P40917	0.7898305084745763
P40955	0.030831099195710455
P40956	0.7449494949494949
P40957	0.2136181575433912
P40958	0.0
P40959	0.2172211350293542
P40961	0.08013937282229965
P40963	0.10355029585798817
P40968	0.26153846153846155
P40969	0.0
P40970	0.10338680926916222
P40988	0.2391304347826087
P40989	0.14722955145118732
P40991	0.42394822006472493
P40992	0.03696498054474708
P40993	0.3888888888888889
P40994	0.0
P41056	0.0
P41277	0.02
P41318	0.1551155115511551
P41338	0.20100502512562815
P41543	0.018907563025210083
P41546	0.5084033613445378
P41695	0.4005876591576885
P41696	0.811816192560175
P41697	0.4746192893401015
P41698	0.8391376451077943
P41735	0.055793991416309016
P41800	0.2535211267605634
P41805	0.0
P41807	0.0
P41808	0.0
P41809	0.6864594894561599
P41810	0.08016443987667009
P41811	0.09673790776152981
P41812	0.19542857142857142
P41813	0.622969837587007
P41816	0.0375
P41821	0.0
P41832	0.5427547363031234
P41833	0.155
P41834	0.005780346820809248
P41835	0.0
P41895	0.8408163265306122
P41896	0.525
P41901	0.171875
P41909	0.008045977011494253
P41911	0.0
P41920	0.4079601990049751
P41921	0.0
P41939	0.05339805825242718
P41948	0.18637274549098196
P42073	0.45590994371482174
P42835	0.22382324687800192
P42836	0.011904761904761904
P42837	0.04323094425483504
P42838	0.26811594202898553
P42839	0.3909691629955947
P42844	0.06896551724137931
P42845	1.0
P42935	0.07233502538071065
P42939	0.0
P42945	0.0022611644997173543
P42949	0.40268456375838924
P42951	0.34761120263591433
P43122	0.0
P43123	0.008385744234800839
P43132	0.2297029702970297
P43321	0.2376237623762376
P43497	0.75
P43534	0.01764705882352941
P43535	0.017287234042553192
P43555	0.1752808988764045
P43558	0.2425249169435216
P43561	0.08842443729903537
P43563	0.33797909407665505
P43564	0.5452003727865797
P43565	0.44463276836158194
P43567	0.0
P43571	0.02040816326530612
P43572	0.36177884615384615
P43573	0.8630653266331658
P43583	0.041997200186654225
P43585	0.1570048309178744
P43586	0.8970588235294118
P43587	1.0
P43588	0.2777777777777778
P43593	0.19238476953907815
P43594	0.15294117647058825
P43601	0.272
P43602	0.3860845839017735
P43603	0.45751633986928103
P43605	0.498220640569395
P43609	0.2118491921005386
P43612	0.406187624750499
P43616	0.0
P43618	0.7257617728531855
P43621	0.33882783882783885
P43633	0.4276315789473684
P43635	0.0
P43636	0.033797216699801194
P43637	0.008928571428571428
P43639	0.1474820143884892
P43682	0.9484536082474226
P45818	0.28900709219858156
P45978	0.8223495702005731
P46367	0.0
P46654	0.21428571428571427
P46655	0.0903954802259887
P46669	0.6226993865030674
P46672	0.4175531914893617
P46673	0.04838709677419355
P46674	0.3297463489623367
P46675	0.46621621621621623
P46676	0.6694915254237288
P46677	0.3433395872420263
P46678	0.8249158249158249
P46680	0.008130081300813009
P46681	0.0
P46682	0.16069221260815822
P46943	0.0
P46944	0.09312320916905444
P46946	0.5826086956521739
P46947	0.8834586466165414
P46948	0.27235772357723576
P46951	0.025703794369645042
P46957	0.028747433264887063
P46959	0.3185378590078329
P46962	0.02786377708978328
P46963	0.0777027027027027
P46964	0.3
P46971	0.1325459317585302
P46972	0.0
P46984	1.0
P46985	0.09004739336492891
P46989	0.22140221402214022
P46990	0.5380434782608695
P46995	0.20600272851296045
P47001	0.29955947136563876
P47002	0.23462088698140202
P47006	0.2703862660944206
P47008	0.0
P47011	0.1736842105263158
P47013	0.07579462102689487
P47016	0.04234527687296417
P47017	0.29069767441860467
P47024	0.1985579589572934
P47025	0.2338935574229692
P47026	0.024489795918367346
P47027	0.18979057591623036
P47029	0.5669216061185468
P47032	0.4916387959866221
P47033	0.7321225879682179
P47035	0.8730025231286795
P47037	0.24552845528455283
P47039	0.0
P47041	0.5101289134438306
P47043	0.4056818181818182
P47045	0.35564853556485354
P47047	0.1565703634669152
P47050	0.06532066508313539
P47054	0.0243612596553773
P47057	0.21749408983451538
P47058	0.0
P47061	0.0364963503649635
P47064	0.0
P47068	0.7355229040622299
P47069	0.4281524926686217
P47074	0.41359223300970877
P47075	0.10540915395284327
P47076	0.38509316770186336
P47077	0.14264264264264265
P47082	0.34717607973421927
P47083	0.715008431703204
P47093	0.0
P47096	0.0
P47098	0.3475783475783476
P47100	0.34643874643874645
P47102	0.06534090909090909
P47103	0.0
P47104	0.105379513633014
P47110	0.6914285714285714
P47112	0.06456953642384106
P47113	0.8554006968641115
P47114	0.48088531187122735
P47116	0.5929095354523227
P47119	0.0
P47120	0.1476923076923077
P47122	0.32727272727272727
P47124	0.09848484848484848
P47128	1.0
P47130	0.0
P47134	0.6257861635220126
P47136	0.6606772633033863
P47142	0.0
P47143	0.0
P47149	0.26865671641791045
P47154	0.0
P47156	0.013736263736263736
P47158	0.06438631790744467
P47160	0.6348039215686274
P47164	0.08294209702660407
P47167	0.0
P47169	0.09084604715672677
P47170	0.16477272727272727
P47171	0.10133495145631068
P47176	0.013297872340425532
P47178	0.3389261744966443
P47190	0.06772908366533864
P47818	0.2826086956521739
P47821	0.006191950464396285
P47822	0.0
P47912	0.018731988472622477
P47977	0.30526315789473685
P48016	0.058629232039636665
P48164	0.08947368421052632
P48231	0.1570458404074703
P48236	0.33796296296296297
P48237	0.07060185185185185
P48240	0.208
P48360	0.0
P48412	0.5607235142118863
P48415	0.7703872437357631
P48439	0.0
P48445	0.010144927536231883
P48510	0.8766756032171582
P48524	0.3514344262295082
P48558	0.20875420875420875
P48559	0.4556354916067146
P48561	0.4252336448598131
P48562	0.46199524940617576
P48563	0.0647921760391198
P48566	0.330173775671406
P48581	0.18952618453865336
P48582	0.17417061611374407
P48813	0.27450980392156865
P48836	0.6403508771929824
P48837	0.6617375231053605
P49017	0.013029315960912053
P49018	0.014598540145985401
P49095	0.0
P49166	0.7045454545454546
P49334	0.35526315789473684
P49435	0.0
P49573	0.770935960591133
P49626	0.26519337016574585
P49686	0.8883720930232558
P49687	0.3219438116932422
P49704	0.3562753036437247
P49723	0.014492753623188406
P49775	0.4029126213592233
P49955	0.13285272914521112
P49956	0.1417004048582996
P49957	0.4444444444444444
P50076	0.05904761904761905
P50078	0.6752411575562701
P50079	0.07589285714285714
P50082	0.19898819561551434
P50085	0.07096774193548387
P50087	0.15021459227467812
P50090	0.35147392290249435
P50091	0.5277777777777778
P50094	0.003816793893129771
P50095	0.022944550669216062
P50101	0.032520325203252036
P50102	0.0
P50105	0.6520618556701031
P50106	0.5182481751824818
P50107	0.012269938650306749
P50108	0.25190839694656486
P50110	0.0
P50111	0.921311475409836
P50264	0.0
P50275	0.3073446327683616
P50623	0.03821656050955414
P50861	0.0
P50874	0.012526096033402923
P50875	0.7450331125827815
P50942	0.25359256128486896
P50945	0.004273504273504274
P50947	0.47575757575757577
P51402	0.8863636363636364
P51601	0.26337448559670784
P51862	0.3333333333333333
P51979	0.16343723673125526
P51996	0.22972972972972974
P52286	0.6597938144329897
P52488	0.1650943396226415
P52489	0.001976284584980237
P52490	0.11764705882352941
P52491	0.20212765957446807
P52553	0.3684210526315789
P52593	0.006646525679758308
P52870	0.7439024390243902
P52871	0.7727272727272727
P52891	0.0027548209366391185
P52910	0.06442166910688141
P52917	0.35926773455377575
P52920	0.125
P52960	0.11044176706827309
P53008	0.008403361344537815
P53010	0.0
P53011	0.1346704871060172
P53012	0.04473684210526316
P53032	0.22742474916387959
P53035	0.8403141361256544
P53037	0.21528998242530756
P53038	0.0755813953488372
P53039	0.07661290322580645
P53040	0.10271317829457365
P53043	0.050682261208576995
P53044	0.3878116343490305
P53045	0.09061488673139159
P53048	0.16071428571428573
P53049	0.1990521327014218
P53051	0.16468590831918506
P53061	0.03835227272727273
P53063	0.0
P53064	0.6881720430107527
P53067	0.008964143426294821
P53068	0.008
P53076	0.3559498956158664
P53079	0.0
P53082	0.09166666666666666
P53083	0.2374727668845316
P53086	0.22981366459627328
P53088	0.033426183844011144
P53090	0.048
P53091	0.30973451327433627
P53093	0.23829787234042554
P53095	0.0
P53096	0.09292035398230089
P53104	0.30434782608695654
P53109	0.16842105263157894
P53112	0.5102639296187683
P53114	0.10600706713780919
P53115	0.3707186030893217
P53119	0.08241758241758242
P53127	0.11332858161083392
P53129	0.049689440993788817
P53131	0.15254237288135594
P53135	0.38772455089820357
P53137	0.41185897435897434
P53140	0.0913312693498452
P53141	0.0
P53144	0.0
P53145	0.4109375
P53146	0.6775510204081633
P53148	0.48964013086150493
P53150	0.45368171021377673
P53152	0.20437956204379562
P53154	0.017857142857142856
P53157	0.13076923076923078
P53159	0.39276485788113696
P53163	0.36082474226804123
P53164	0.0
P53165	0.8401826484018264
P53166	0.22638146167557932
P53168	0.6396761133603239
P53170	0.0
P53173	0.06521739130434782
P53176	0.23076923076923078
P53178	0.0
P53184	0.046296296296296294
P53191	0.7070866141732284
P53192	0.0
P53193	0.20652173913043478
P53195	0.0
P53196	0.0
P53197	0.38162544169611307
P53199	0.0
P53201	0.5021008403361344
P53202	0.0
P53204	0.28354430379746837
P53207	0.5629032258064516
P53208	0.0
P53215	0.0
P53218	0.0
P53219	0.0
P53223	0.14225941422594143
P53224	0.3783783783783784
P53230	0.0
P53236	0.42780172413793105
P53238	0.4626865671641791
P53250	0.27710843373493976
P53251	0.8857142857142857
P53252	0.45132743362831856
P53254	0.07033144704931285
P53255	0.10650887573964497
P53256	0.0
P53259	0.0
P53261	0.428099173553719
P53262	0.2679245283018868
P53264	0.0898876404494382
P53266	0.2262210796915167
P53267	0.7667638483965015
P53271	0.0
P53276	0.002805049088359046
P53277	1.0
P53281	0.5726141078838174
P53286	0.47560975609756095
P53290	0.0
P53294	0.0
P53296	0.009345794392523364
P53297	0.8781163434903048
P53298	0.4827586206896552
P53299	0.20952380952380953
P53301	0.40433925049309666
P53303	0.31069958847736623
P53309	0.5721830985915493
P53311	0.0136986301369863
P53314	0.016736401673640166
P53317	0.9948979591836735
P53318	0.0
P53323	0.02681992337164751
P53324	0.05660377358490566
P53327	0.017793594306049824
P53330	1.0
P53334	0.29533678756476683
P53335	0.6457564575645757
P53378	0.1733615221987315
P53379	0.1040268456375839
P53397	0.0
P53507	0.0
P53538	0.0
P53540	0.008274231678486997
P53541	0.0
P53549	0.21739130434782608
P53550	0.6835051546391753
P53551	0.5736434108527132
P53552	0.22229179711959926
P53598	0.13069908814589665
P53599	0.23875870804306523
P53604	0.9666666666666667
P53615	0.0
P53616	0.2761904761904762
P53617	0.43826086956521737
P53622	0.10074937552039967
P53628	0.2950530035335689
P53632	0.3972602739726027
P53633	0.07954545454545454
P53685	0.05168986083499006
P53686	0.18487394957983194
P53687	0.25727069351230425
P53688	0.12972972972972974
P53691	0.09433962264150944
P53720	0.08333333333333333
P53721	0.24107142857142858
P53722	0.04405286343612335
P53725	0.9193548387096774
P53729	0.018648018648018648
P53730	0.0
P53731	0.049707602339181284
P53734	0.23211446740858505
P53738	0.0
P53739	0.6573348264277715
P53740	0.09669211195928754
P53741	0.5864077669902913
P53742	0.39711934156378603
P53743	0.6550632911392406
P53746	0.06954102920723226
P53753	0.25246195165622204
P53759	0.06382978723404255
P53769	0.4555984555984556
P53829	0.27882037533512066
P53832	0.7296222664015904
P53833	0.0
P53838	0.09375
P53839	0.06285714285714286
P53840	0.15993537964458804
P53843	0.3624161073825503
P53844	0.025714285714285714
P53845	0.28343949044585987
P53846	0.006172839506172839
P53847	0.13660477453580902
P53848	0.0
P53853	0.3560606060606061
P53855	0.14949748743718594
P53859	0.3732876712328767
P53860	0.1452991452991453
P53865	0.4027538726333907
P53866	0.6388526727509778
P53867	0.0
P53868	0.0
P53871	0.07563025210084033
P53872	0.8725490196078431
P53874	0.5467171717171717
P53877	0.04504504504504504
P53879	0.46827794561933533
P53886	0.12242562929061784
P53890	0.7924107142857143
P53893	0.13873873873873874
P53894	0.541005291005291
P53895	0.4740484429065744
P53896	0.0
P53897	0.7619047619047619
P53899	0.29927007299270075
P53900	0.15503875968992248
P53901	0.5819070904645477
P53904	0.5511811023622047
P53905	0.30434782608695654
P53909	0.0
P53911	0.8258823529411765
P53914	0.17329545454545456
P53915	0.0
P53917	0.3126967471143757
P53919	0.790650406504065
P53920	0.04714142427281846
P53923	0.004056795131845842
P53924	0.4885057471264368
P53927	0.40454545454545454
P53930	0.14601769911504425
P53933	0.45826235093696766
P53935	0.6040322580645161
P53939	0.6314496314496314
P53940	0.2878787878787879
P53941	0.27241379310344827
P53942	0.06188925081433225
P53943	0.22184300341296928
P53950	0.8626609442060086
P53951	0.0
P53954	0.020072992700729927
P53955	0.3628048780487805
P53959	0.14541120381406436
P53965	0.23843416370106763
P53968	0.7197640117994101
P53969	0.024793388429752067
P53972	0.0
P53973	0.05524079320113314
P53974	0.48746081504702193
P53978	0.11206896551724138
P53981	0.0
P53983	0.029585798816568046
P54000	0.8047945205479452
